Brand,Model Name,Box Shape,Platform Width,Shank Strength,Vamp Length,Wing Height,Heel Height,Available Sizes,Available Widths,Customization Options,Material Composition,Intended Foot Shape,Arch Support Level,Durability Rating,Price Range,Price Sources,Availability: Current or Discontinued,Notes,Springiness,Technology Type,Base Model Name,Freed Makers,freed_makers
Gaynor Minden,Lyra Sleek - Box 3+ Hard,Medium,Narrow,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3+ Pianissimo,Medium,Narrow,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3+ Supple,Medium,Narrow,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 4 ExtraFlex,Medium-Square,Narrow,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 4 Feather,Medium-Square,Narrow,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 4 Hard,Medium-Square,Narrow,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 4 Pianissimo,Medium-Square,Narrow,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 4 Supple,Medium-Square,Narrow,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 5 ExtraFlex,Square-Wide,Narrow,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 5 Feather,Square-Wide,Narrow,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 5 Hard,Square-Wide,Narrow,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 5 Pianissimo,Square-Wide,Narrow,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 5 Supple,Square-Wide,Narrow,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Russian Pointe,Mabe,Medium-Square,Extra Wide,"Medium, Soft, Strong",Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","U-cut with drawstring, Vamp 2, Enhanced materials, Pre-arched construction","Satin upper, Enhanced materials, Sea of Pearls technology","Square/Roman, Giselle/Peasant",Medium,High,170,,Available,"Sea of Pearls Collection, replacement for Muse, extra-wide platform",1,Traditional Handmade,,,
Grishko/Nikolay,Maya I (Fouette),Tapered,Medium,"Hard, Medium, Soft",Medium,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX, XXXXX","Pro Flex version, Without drawstring option","Satin upper, Machine-stitched suede sole, Smart paste box, 3/4 shank","Egyptian, Greek, Square/Roman",Medium,Medium-High,170,,Available,"Built on Fouette last, V-shaped vamp, lightweight, 3/4 shank",3,Advanced Synthetic,,,
Grishko/Nikolay,Maya II,Medium,Medium,"Hard, Medium, Soft",Long,High,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX, XXXXX","Pro version, Custom paste options","Satin upper, Hand-stitched leather sole, Smart paste box","Greek, Square/Roman",Medium,Medium-High,170,,Available,"Built on Elite last, deeper vamp, longer toes",3,Advanced Synthetic,,,
Wear Moi,Mirage,Medium-Tapered,Medium,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX",Custom options available,"Satin upper, Traditional paste, Leather sole","Egyptian, Greek",Medium,Medium-High,$130.00-150.00,,Discontinued,"Traditional construction, moderate tapered shape",3,Composite/Advanced Materials,,,
Russian Pointe,Muse,Medium-Square,Extra Wide,"Medium, Soft, Strong",Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","U-cut with drawstring, Vamp 2, Flexible Soft/Medium/Hard shanks, Pre-arched construction","Satin upper, Leather sole, Traditional paste, Spotlight Collection","Square/Roman, Giselle/Peasant",Medium,High,79.5,,Discontinued,"Spotlight Collection, roomiest shoe, extra-wide platform, thick gel pads",1,Traditional Handmade,,,
Grishko/Nikolay,Nova,Tapered,Wide,"Hard, Medium, Soft, Super Hard, Super Soft",Medium,High,Medium,"0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","X, XX, XXX, XXXX, XXXXX","Pro version, Flex version, Custom paste options","Double upper satin, Leather sole, Elastic paste box, Cotton drawstring","Egyptian, Greek",Medium,High,$70-128*,,Available,"Evolution of 2007, wider platform, 5mm lower heel, elastic paste",1,Traditional Handmade,,,
Grishko/Nikolay,Nova Flex,Tapered,Wide,"Medium, Soft, Super Soft",Medium,High,Medium,"0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","X, XX, XXX, XXXX, XXXXX","More flexible shank only, Custom paste options","Double upper satin, Leather sole, Elastic paste box, Cotton drawstring","Egyptian, Greek",Medium,High,$90.00-110.00,,Available,Nova with more flexible shank construction,2,Enhanced Traditional,,,
Grishko/Nikolay,Novice,Medium,Medium,"Soft, Super Soft",Short,Low,Low,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7","X, XX, XXX, XXXX","Beginner-specific features, Custom paste options","Satin upper, Leather sole, Very soft paste box","Greek, Square/Roman",Low,Medium,59,,Available,"True beginner model, very soft construction for developing feet",1,Traditional Handmade,,,
Wear Moi,Omega,Medium-Square,Medium-Wide,Medium,Medium,High,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX","3/4 shank, Universal box","Satin upper, Flexible paste, Microfibre insole, Reinforced toe box","Greek, Square/Roman",Medium,High,$70-128*,,Available,"3/4 medium shank, U-shaped vamp, universal box, flexible paste, reinforced toe box, high wings Wear Moi Omega Medium Three Quarter Shank Pointe Shoe",1,Traditional Handmade,,,
Capezio,Pavlowa,Tapered,Wide,Strong,Long,Medium,Medium,"3.5, 5.5, 6, 6.5, 8","B, C, D, E, EE",Standard shank,"Satin upper, Leather sole",Egyptian,High,High,$70-128*,,Available,"Russian-styled, pre-arched silhouette.",1,Traditional Handmade,,,
Capezio,Phoenix Strong,Tapered,Medium,Strong,Short,Medium,Medium,"4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","N, NN, M, W",Standard shank,"Satin upper, Leather sole, Microfiber lining",Egyptian,High,High,$50-80*,,Available,"Plush binding, Achilles relief heel design.",2,Enhanced Traditional,,,
Sansha,Pointissima,Medium,Medium,Soft,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9","M, W",Budget option,"Satin upper, Leather sole","Greek, Square/Roman",Low,Low-Medium,$105.00-125.00,,Available,"Budget-friendly, pleat-free",1,Traditional Handmade,,,
Merlet,Prelude,Medium,Medium,"Hard, Medium, Soft",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","B, C, D",Three shank strengths,"Satin upper, Flexible sole, Leather sole","Greek, Square/Roman",Medium,Medium,$70*,,Available,"Perfect for beginners, flexible sole, pointe protector inside, available in B/C/D box widths Merlet Prelude Pointe Shoe - Soft Shank | Move Dance +2",3,Composite/Advanced Materials,,,
Merlet,Primera,Medium-Tapered,Medium,Medium,Medium,Medium,Medium,"34, 35, 36, 37, 38, 39, 40, 41, 42","B, C, D",Multiple shank strengths,"Satin upper, Traditional paste, Leather sole","Egyptian, Greek",Medium,Medium-High,99,,Available,Traditional French construction,3,Composite/Advanced Materials,,,
R-Class,Pristine (RC10),Very Tapered,Narrow,"Medium, Soft, Strong",Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","Vamp 1/2/3/V options, First Pointe (-1), Quiet (-2), 3/4 hard (-6), Microfiber tip (-7)","Satin upper, Stitched sole construction, 3/4 shank component","Strong Egyptian, Egyptian",Medium,High,28.9,,Available,"Most tapered, pleatless, shallow crown, stitched sole",3,Advanced Synthetic,,,
Chacott,Progres,Medium,Medium,"Medium, Strong",Medium,Medium,Medium,"19.5, 20, 20.5, 21, 21.5, 22, 22.5, 23, 23.5, 24, 24.5, 25, 25.5","D, E",Medium or Strong shank options,"Satin upper, Leather sole, Traditional paste","Egyptian, Greek, Square/Roman",Medium,Medium-High,$85.00-105.00,,Available,Professional development model,1,Traditional Handmade,,,
Gaynor Minden,Protégée - Box 2 ExtraFlex,Narrow-Tapered,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 2, Shank: ExtraFlex, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Egyptian,Medium,High,$115.00-135.00,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 2 Feather,Narrow-Tapered,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 2, Shank: Feather, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Egyptian,Medium,High,$120.00-140.00,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 2 Hard,Narrow-Tapered,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 2, Shank: Hard, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Egyptian,Medium,High,$94.00-102.00,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 2 Pianissimo,Narrow-Tapered,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 2, Shank: Pianissimo, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Egyptian,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 2 Supple,Narrow-Tapered,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 2, Shank: Supple, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Egyptian,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3 ExtraFlex,Medium-Tapered,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3, Shank: ExtraFlex, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Egyptian, Greek",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3 Feather,Medium-Tapered,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3, Shank: Feather, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Egyptian, Greek",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3 Hard,Medium-Tapered,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3, Shank: Hard, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Egyptian, Greek",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3 Pianissimo,Medium-Tapered,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3, Shank: Pianissimo, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Egyptian, Greek",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3 Supple,Medium-Tapered,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3, Shank: Supple, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Egyptian, Greek",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3+ ExtraFlex,Medium,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3+, Shank: ExtraFlex, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Greek,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3+ Feather,Medium,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3+, Shank: Feather, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Greek,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3+ Hard,Medium,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3+, Shank: Hard, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Greek,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3+ Pianissimo,Medium,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3+, Shank: Pianissimo, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Greek,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 3+ Supple,Medium,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 3+, Shank: Supple, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole",Greek,Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 4 ExtraFlex,Medium-Square,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 4, Shank: ExtraFlex, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Greek, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 4 Feather,Medium-Square,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 4, Shank: Feather, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Greek, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 4 Hard,Medium-Square,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 4, Shank: Hard, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Greek, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 4 Pianissimo,Medium-Square,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 4, Shank: Pianissimo, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Greek, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 4 Supple,Medium-Square,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 4, Shank: Supple, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Greek, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 5 ExtraFlex,Square-Wide,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 5, Shank: ExtraFlex, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Square/Roman, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 5 Feather,Square-Wide,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 5, Shank: Feather, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Square/Roman, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 5 Hard,Square-Wide,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 5, Shank: Hard, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Square/Roman, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 5 Pianissimo,Square-Wide,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 5, Shank: Pianissimo, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Square/Roman, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Gaynor Minden,Protégée - Box 5 Supple,Square-Wide,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","Narrow, Medium, Wide","Box: Box 5, Shank: Supple, Full customization available","Traditional satin upper, Polymer box and shank, Poron cushioning, Leather sole","Square/Roman, Square/Roman",Medium,High,Discontinued,,Discontinued,Beginner-focused model with softer shank options only,4,Advanced Synthetic,,,
Sansha,Recital,Square,Wide,Medium,Long,High,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","M, W, X",Removable shank system,"Satin upper, Leather sole","Square/Roman, Giselle/Peasant",Medium,Medium-High,Discontinued,,Available,"Wide platform, removable shank, whisper toe",1,Traditional Handmade,,,
